student,finalScore_base,infit_base,localComparisons_base,modComparisons_base,moderated_base,finalScore_target,infit_target,localComparisons_target,modComparisons_target,moderated_target,ai_user,comparisons_base,comparisons_target
a519a7a7-ad56-44d1-902e-96937551d7d8,499,1.273032049,14,0,FALSE,491,1.045485846,23,25,TRUE,TRUE,14,25
6ce525ab-1f97-4a0a-b1b4-51250626990e,476,1.493577151,14,0,FALSE,479,1.207701646,26,29,TRUE,TRUE,14,29
445a736d-ef75-4cfc-ac0f-0b8be6351265,609,0.871602063,14,0,FALSE,512,0.986058086,28,0,FALSE,TRUE,14,28
3c4e9ddf-1d58-4216-8831-e675372beaac,580,0.068679193,15,18,TRUE,530,0.91162624,26,0,FALSE,TRUE,18,26
3f606b51-7e1b-435f-afa3-d9bb503d1b5b,516,1.232621184,16,15,TRUE,484,0.918611649,24,0,FALSE,TRUE,15,24
f5c06cc0-390e-4ea8-848c-ca76917f34ca,565,1.15207054,14,0,FALSE,518,1.064671661,27,26,TRUE,TRUE,14,26
203a9bda-062a-4a16-b6d7-2072fe51a891,521,0.724615849,14,0,FALSE,518,0.916425318,28,0,FALSE,TRUE,14,28
5f587b12-2002-4b70-b454-e253dac51127,470,1.641685264,16,0,FALSE,516,0.877355838,27,0,FALSE,TRUE,16,27
0ca6e6a2-987c-4b5b-9175-036af594e2df,472,1.086612775,16,16,TRUE,517,0.915647919,27,0,FALSE,TRUE,16,27
06d97064-59a9-4e6f-92c6-639f686d8f2b,481,3.07929731,15,0,FALSE,520,0.993939827,29,0,FALSE,TRUE,15,29
ee2446df-07c3-4bd7-8bec-17b7b293e44d,577,0.511268094,14,0,FALSE,549,0.858611766,22,23,TRUE,TRUE,14,23
0fbd5c06-1612-41f9-af47-b6f99a8b7650,546,0.326110197,15,16,TRUE,584,0.480338357,22,0,FALSE,TRUE,16,22
414ed036-e968-4af6-bb1a-2b4ee90dbce0,559,0.474099385,14,0,FALSE,557,1.148857133,22,0,FALSE,TRUE,14,22
def4b778-6b2a-4c48-ba13-802c9be7569b,511,0.795541951,14,0,FALSE,492,0.686965416,22,0,FALSE,TRUE,14,22
bae15471-8116-44f4-b648-ba20f09eb2cc,461,1.368140012,16,0,FALSE,465,0.3063317,22,0,FALSE,TRUE,16,22
c2a95c0a-02cd-4569-8757-447fd8c2e871,381,0.300448403,14,16,TRUE,464,1.217145701,23,26,TRUE,TRUE,16,26
d73d8c41-6b0b-4a48-ae08-e5dbc86fa084,546,0.958349906,14,0,FALSE,493,1.286347495,28,0,FALSE,TRUE,14,28
c9a31f2f-4992-4e9d-8ce7-7b1048294e31,506,0.427525366,16,0,FALSE,567,0.90812886,22,0,FALSE,TRUE,16,22
ded2281a-f55c-4e42-abcd-72ed0cea8670,606,2.083383506,14,0,FALSE,518,1.025060895,27,0,FALSE,TRUE,14,27
e700fddc-2b4f-41f6-98e4-3b2601d385f2,540,1.119403768,14,15,TRUE,509,1.082256602,27,0,FALSE,TRUE,15,27
369c9c53-3bc9-436f-9daf-eac91f383ead,527,0.809165933,14,0,FALSE,535,1.018243745,26,26,TRUE,TRUE,14,26
86b6da5c-fd0e-46c1-b947-1ae16930bf7f,535,0.821496588,14,15,TRUE,531,1.063713751,27,0,FALSE,TRUE,15,27
4f8e75a5-0459-4c26-ac15-31833a0707df,575,0.937177129,14,0,FALSE,553,1.166493891,24,0,FALSE,TRUE,14,24
2d590f6e-3310-4727-ac54-d68b1896e408,585,1.969005699,15,0,FALSE,551,0.744719515,22,0,FALSE,TRUE,15,22
11d64571-ab10-4844-94bf-b5acd4610d84,548,0.442089153,14,0,FALSE,561,0.940879941,23,0,FALSE,TRUE,14,23
632005db-d467-48f1-9434-2f07a68ce875,549,1.026217905,15,0,FALSE,537,0.673258393,23,21,TRUE,TRUE,15,21
11361069-38a5-4849-bf1c-46edc8413e5e,538,0.920224655,14,0,FALSE,497,0.873643199,26,0,FALSE,TRUE,14,26
5e85d578-826a-42ce-949a-86b347d7ffa0,603,1.300330009,16,0,FALSE,524,1.12353103,29,0,FALSE,TRUE,16,29
7bbe093e-cc03-4deb-8d27-8aea3c52f810,531,0.443935352,15,0,FALSE,523,0.930933608,29,0,FALSE,TRUE,15,29
536d3b51-81ab-42ce-b445-72555d2afb33,573,0.961579942,14,0,FALSE,529,0.793718538,27,23,TRUE,TRUE,14,23
046f9961-28cf-4932-8742-edb6bc240c9e,612,0.203757139,15,15,TRUE,575,1.102739179,22,0,FALSE,TRUE,15,22
2c67a284-08e2-48d3-ae99-24631c1b63df,479,0.440675239,15,0,FALSE,501,0.99856301,28,0,FALSE,TRUE,15,28
9a48c432-5b3f-465e-a8c7-e0bb44b5e89f,493,1.160909135,14,0,FALSE,484,0.951205528,22,0,FALSE,TRUE,14,22
9580e953-0dba-4c36-a52f-cbd15ee85283,515,1.015004623,16,0,FALSE,565,0.646884405,22,0,FALSE,TRUE,16,22
3fb43d43-4daf-4c40-a14e-fc602ab98f19,505,1.154614565,14,0,FALSE,494,0.897827417,26,26,TRUE,TRUE,14,26
a811e04b-e785-4935-abde-4fc95bd7b2dc,560,1.230252878,13,0,FALSE,548,0.776444472,22,0,FALSE,TRUE,13,22
72a0dbef-c14b-4d10-b356-7076a6948fd1,475,0.901374442,13,15,TRUE,503,0.840311752,25,0,FALSE,TRUE,15,25
0eed5299-cb49-4a61-bf19-a9bab8418e53,515,2.209867718,13,0,FALSE,504,0.84169576,24,0,FALSE,TRUE,13,24
89279be8-118f-488e-b262-3fb0e471e22f,603,0.719928172,13,0,FALSE,546,1.045644312,25,0,FALSE,TRUE,13,25
4fe8a6e8-a338-4606-aa27-e0f3d809a1ac,492,0.710312013,13,0,FALSE,519,0.942057197,26,25,TRUE,TRUE,13,25
e7f5e947-c6bf-4fcb-b095-ba4e66abf36a,500,0.890263616,13,0,FALSE,509,0.819310988,25,0,FALSE,TRUE,13,25
9b1bbc1a-28ed-4534-8201-259cede9e15f,404,1.709750647,16,15,TRUE,459,1.453695097,22,0,FALSE,TRUE,15,22
48ad517a-2b83-4415-9c4a-e7a69b7d9fa9,510,0.488239973,14,0,FALSE,514,1.321121041,33,0,FALSE,TRUE,14,33
8d24bbce-0029-473c-819a-f11257baff02,500,0.766974308,13,0,FALSE,523,0.965143414,27,0,FALSE,TRUE,13,27
43267add-c777-4390-950a-975afa5d110f,545,0.310533653,13,0,FALSE,532,0.958708806,24,26,TRUE,TRUE,13,26
66d9f425-dd6d-469c-a9bf-bdb4883ff285,563,1.582961927,13,0,FALSE,525,0.981148795,26,0,FALSE,TRUE,13,26
364b645d-d647-4aec-b4fa-aac51137e225,500,1.328083898,15,0,FALSE,500,0.89529997,25,0,FALSE,TRUE,15,25
8ef4a8a4-00cb-4051-b77c-d9d5d8013777,481,0.675065867,13,16,TRUE,517,0.850316215,25,0,FALSE,TRUE,16,25
9eb18971-f0e4-4313-9d90-1f2ab02d8199,548,0.693563316,16,0,FALSE,575,0.813787,23,0,FALSE,TRUE,16,23
14b95672-9e99-4d80-87cc-6b546a10a61b,482,2.419236389,13,0,FALSE,501,0.837487591,24,26,TRUE,TRUE,13,26
c63b2f8f-b2da-4f27-a7a5-6f32bd22899d,434,0.077192253,13,0,FALSE,511,1.174468017,28,0,FALSE,TRUE,13,28
193e3845-4d9b-4598-b131-3fbb2d21d8a6,491,1.575919366,13,0,FALSE,513,1.039975667,25,0,FALSE,TRUE,13,25
bcecfb37-9fe5-4495-b11a-950eb5b290e2,528,2.018258029,13,0,FALSE,526,1.079883788,29,0,FALSE,TRUE,13,29
6331052f-e34f-40e2-80e2-571cb880ab6a,481,1.007119299,13,0,FALSE,509,0.789734417,24,24,TRUE,TRUE,13,24
2192e777-ec54-4c3d-a764-cd786aac61c1,470,0.251455267,13,15,TRUE,457,0.357686856,22,0,FALSE,TRUE,15,22
e712ca67-2cc7-4b7a-9918-1b41909dcec5,463,0.367285915,15,0,FALSE,497,0.727035469,22,0,FALSE,TRUE,15,22
eec6730a-65d0-478a-9d22-18d81db0ae45,556,2.416435141,14,0,FALSE,542,0.664384686,22,0,FALSE,TRUE,14,22
8cf89e52-329f-4898-ac04-29da86759e9a,511,1.311860913,13,0,FALSE,521,0.837039404,26,0,FALSE,TRUE,13,26
e6a70c5c-6140-44a5-ba95-eab756ccf701,556,1.379866572,14,0,FALSE,542,0.437176996,23,20,TRUE,TRUE,14,20
87909c58-11c2-49c3-9436-051733aa94e0,502,0.598814806,13,0,FALSE,512,0.845204057,23,0,FALSE,TRUE,13,23
8c12d8b3-dc2a-4c84-87e5-7a39940a96a2,534,0.806547689,14,0,FALSE,501,0.992533128,24,0,FALSE,TRUE,14,24
aec2e129-9998-4e07-8024-8b67c303f7df,510,0.598880475,13,0,FALSE,527,1.038311699,29,0,FALSE,TRUE,13,29
e1c82ba4-eb8d-42f3-86fe-359f4fd6cf62,545,0.237959166,14,18,TRUE,507,1.348404022,29,0,FALSE,TRUE,18,29
bbfb3619-0b71-4a29-9883-9e9bd4ff4dcb,501,1.018770636,14,0,FALSE,515,0.952407852,27,27,TRUE,TRUE,14,27
f6a4da2f-260e-472a-be89-05c68d39ddb1,539,1.080263392,13,0,FALSE,551,1.19062999,23,0,FALSE,TRUE,13,23
575fed03-dae5-40ef-a6ad-904d9e5f6c33,524,0.683521855,15,0,FALSE,513,0.929278835,26,0,FALSE,TRUE,15,26
2b0357a6-27fb-4a2b-9560-16baac152125,538,0.392386884,13,0,FALSE,487,0.750509982,24,0,FALSE,TRUE,13,24
7354c395-f20b-499b-a7d4-0065b4ee6dc2,520,0.335633146,13,15,TRUE,542,1.13636267,24,0,FALSE,TRUE,15,24
f392818a-bc77-4acc-8cf4-e5a2601c2b42,550,1.696453841,15,0,FALSE,513,1.167812747,26,0,FALSE,TRUE,15,26
7040d06f-c7e4-4aa4-b082-341cd5fd16fa,477,0.442824651,13,0,FALSE,481,0.803992526,21,0,FALSE,TRUE,13,21
7bb0a7f9-009f-460d-b9d6-a28fff97115b,556,2.110277156,13,0,FALSE,569,1.192076502,23,0,FALSE,TRUE,13,23
9697e2f2-771a-4038-84e6-15d8ccc99d3b,422,0.139283527,9,14,TRUE,507,0.784878746,15,15,TRUE,FALSE,14,15
afa7e457-c663-48a5-8add-f97c317d87ac,421,0.139458196,9,0,FALSE,450,0.982676993,15,15,TRUE,FALSE,9,15
6d87acf5-8a23-4dc6-8971-580a0c96d901,425,0.189354834,9,15,TRUE,426,0.936631482,19,0,FALSE,FALSE,15,19
71cfab8c-8e66-4aa4-89fb-4d4e24ee50c9,541,0.079486738,9,0,FALSE,510,0.842489957,15,0,FALSE,FALSE,9,15
cb96ae66-6cd7-4c9f-b8fa-10b0de56cf9e,478,0.498059007,9,0,FALSE,489,0.95675616,15,0,FALSE,FALSE,9,15
dc2ea5eb-3c3b-472d-95d0-52959ac1759a,500,0.839718487,12,0,FALSE,489,0.998064147,16,0,FALSE,FALSE,12,16
839fd4fb-64de-460a-9013-4f367bd848c1,482,0.876002199,9,0,FALSE,442,0.676731939,15,15,TRUE,FALSE,9,15
89c6e36b-6587-4da9-84a2-c8432bc1ab84,470,0.661357246,9,0,FALSE,513,1.240030895,16,0,FALSE,FALSE,9,16
cea9bfe5-b330-4bde-b533-13c493813ed5,519,0.581554733,9,0,FALSE,561,0.041519618,15,0,FALSE,FALSE,9,15
90ceb138-b048-4500-bedf-e96b827d06a6,446,1.053992552,9,0,FALSE,479,0.762180637,15,0,FALSE,FALSE,9,15
365cf156-7d93-4804-94fa-7f3a415ada21,427,0.067624985,9,14,TRUE,430,0.147264796,16,15,TRUE,FALSE,14,15
f896150d-f7b4-42ce-81c2-4ebe05333228,505,0.855570269,9,15,TRUE,511,1.323423784,14,0,FALSE,FALSE,15,14
86b92a36-89a6-48df-89c3-008eaaf4fc6a,499,0.752637038,8,0,FALSE,490,0.753157178,14,16,TRUE,FALSE,8,16
dd781d7b-e021-4ccc-8e3d-171eba9e3876,445,0.414112442,8,14,TRUE,433,0.942714737,16,0,FALSE,FALSE,14,16
21224760-188d-42c3-b3e8-9bed4d2ea546,435,0.798822564,9,0,FALSE,451,0.280391225,14,0,FALSE,FALSE,9,14
4d64cb05-1781-4308-a00c-984959b3295c,424,0.335995668,9,14,TRUE,473,0.882168552,15,0,FALSE,FALSE,14,15
1d264c86-8674-4608-995e-9bc6866cc5b5,531,0.100817488,8,0,FALSE,511,0.414630985,15,16,TRUE,FALSE,8,16
34366248-10fd-44b8-b8b5-70f2a2d35983,478,0.777987203,8,0,FALSE,484,0.629910844,15,15,TRUE,FALSE,8,15
23a57795-b88e-4dbb-87e1-61568ffe0498,489,0.705548139,10,0,FALSE,473,0.985959301,15,16,TRUE,FALSE,10,16
4fbd09b9-6b0d-4809-afd0-af11cafc67be,484,0.37021053,9,14,TRUE,492,0.778598309,16,0,FALSE,FALSE,14,16
7d066263-ca57-440e-9cec-4b03ccb6e8cb,367,0.26068191,9,15,TRUE,384,0.056767802,15,0,FALSE,FALSE,15,15
4c7334e9-f597-4130-bd71-2528f0b78b8b,502,1.204953901,8,0,FALSE,494,0.975667141,15,0,FALSE,FALSE,8,15
48d0c5e0-1970-476d-8c46-ee9c984021e3,479,0.982848893,9,14,TRUE,468,0.756966513,16,15,TRUE,FALSE,14,15
e8ff69c1-501c-4518-8031-b9ef5738cfde,482,0.210685557,8,14,TRUE,492,0.800345309,15,15,TRUE,FALSE,14,15
8bfb2b94-6e5c-44e4-902e-dc594be3a10f,425,0.719928961,14,18,TRUE,449,0.954054227,34,0,FALSE,TRUE,18,34
01c2837d-a6b5-4b78-8ee6-0b3eaea15f81,361,0.880917832,15,0,FALSE,383,0.639696073,30,0,FALSE,TRUE,15,30
9eea7d40-a2c7-4a25-be04-d46fc2bad180,545,0.126755128,14,0,FALSE,502,1.115644379,34,0,FALSE,TRUE,14,34
43abf169-937e-44e5-904c-95af8b901317,394,0.35783459,16,0,FALSE,387,0.62955461,29,20,TRUE,TRUE,16,20
321aac7c-4dca-4229-8d01-ffbadc7799a3,441,0.162458238,14,0,FALSE,484,1.134818188,39,26,TRUE,TRUE,14,26
7fd68bc1-8265-45aa-9e16-b380dc1ad815,508,0.593646265,15,0,FALSE,473,0.934349974,35,26,TRUE,TRUE,15,26
a8ff2c03-565b-4ae3-aaf9-c3817ce31b81,373,0.392989796,15,0,FALSE,380,0.641415348,29,0,FALSE,TRUE,15,29
f9368b21-2a42-4a8c-b0bb-fdbfb534cb0f,388,0.545161879,15,0,FALSE,406,1.12872217,30,0,FALSE,TRUE,15,30
82b2ad0c-bb00-453d-8836-d355925a57dd,470,1.150448997,14,16,TRUE,429,0.972515192,32,0,FALSE,TRUE,16,32
595f0555-9524-4f62-8432-2c19edf70511,383,1.212503785,15,0,FALSE,465,1.141641794,39,0,FALSE,TRUE,15,39
7ee143db-dc5d-4289-9f4e-4185fd241780,405,0.788490549,14,0,FALSE,460,0.963811664,36,0,FALSE,TRUE,14,36
87dd0d7c-282b-4479-b413-aab8e72fa01e,396,1.009272502,15,0,FALSE,465,1.337706135,40,0,FALSE,TRUE,15,40
abb01a4b-5abe-498a-8fd4-1f15ec0315e4,402,0.417741728,14,22,TRUE,423,0.847294735,29,0,FALSE,TRUE,22,29
e5d570ea-e5bb-43b8-9655-74e83848eb4d,486,0.700526409,14,0,FALSE,475,1.017236015,38,0,FALSE,TRUE,14,38
19b5ae71-5569-4ffb-a13e-4b52fbd55a88,466,0.409443307,14,0,FALSE,495,0.898204109,33,27,TRUE,TRUE,14,27
22b9cdae-c63e-4251-9ac3-df4487352465,413,0.379952871,14,16,TRUE,450,0.511953733,32,21,TRUE,TRUE,16,21
6c2f6a95-e8b4-42db-9333-0265d341c349,427,0.640335481,14,0,FALSE,491,1.096947848,34,0,FALSE,TRUE,14,34
7b5099b1-e075-4cf8-b53f-08d83b03bd46,363,0.34946068,15,0,FALSE,398,0.789647642,31,0,FALSE,TRUE,15,31
1b9d7d96-9201-43ef-991d-a4e736f5123e,438,0.22748244,14,0,FALSE,466,0.850624558,34,0,FALSE,TRUE,14,34
eb749d30-67d8-4633-bbcf-80fb988bd82d,481,0.254977981,15,0,FALSE,474,0.850533556,34,24,TRUE,TRUE,15,24
baae3f06-00ef-4d0c-9c7a-e279b9d8c21c,545,0.152790814,14,0,FALSE,473,1.008216518,38,0,FALSE,TRUE,14,38
758db4dc-de31-4fc7-abc1-92dee32267bd,499,0.525726916,14,0,FALSE,483,1.224116921,39,0,FALSE,TRUE,14,39
3331d55e-b4dd-4679-80d7-1c6d78e29c54,501,1.488838778,14,0,FALSE,492,0.912546019,35,0,FALSE,TRUE,14,35
a247a0e1-f7e9-4871-8aa5-f077741abc40,455,0.786439584,13,0,FALSE,461,1.005874003,32,0,FALSE,TRUE,13,32
d53bcd74-aaba-4252-8597-e2199337b343,413,1.405328018,15,19,TRUE,482,0.876928401,35,0,FALSE,TRUE,19,35
62ddb4fa-8786-4268-962b-a91eb6c1f497,354,0.255558208,13,22,TRUE,391,0.044216268,29,20,TRUE,TRUE,22,20
de203cb9-c3b3-4e5c-8f0b-087705b6bb43,430,0.152882757,13,0,FALSE,443,1.246265934,38,0,FALSE,TRUE,13,38
e588cbda-a76a-403d-8eb7-4bdc00d5a5ea,396,1.089513302,14,0,FALSE,417,0.465522619,30,0,FALSE,TRUE,14,30
700cb46c-4c93-48a6-bcc5-6c7cc05eb656,481,0.62459288,14,20,TRUE,512,0.808292337,34,0,FALSE,TRUE,20,34
e57e0d6f-c295-4904-a827-f5a3d9edf613,425,0.3703219,14,0,FALSE,450,1.217265151,35,0,FALSE,TRUE,14,35
3cc5e84a-5eb9-4874-b622-d7e42f817e77,498,0.792919598,13,0,FALSE,479,1.188577272,35,0,FALSE,TRUE,13,35
29e46e17-c766-46ff-9e19-14d3dacfe366,391,0.985660037,13,0,FALSE,432,1.154359801,33,0,FALSE,TRUE,13,33
9f50564c-833b-47b5-8a66-727438c87953,450,0.36795653,13,0,FALSE,435,0.791127363,32,0,FALSE,TRUE,13,32
92f3000c-bea7-457b-bf29-e681d7272310,517,0.261026906,13,0,FALSE,465,1.098096983,37,0,FALSE,TRUE,13,37
911f5bc3-7304-4eae-bf72-95c3175a4f59,415,0.212055627,13,15,TRUE,456,0.988535942,35,0,FALSE,TRUE,15,35
9698e662-7445-45c9-857d-cc0ab86f9fd1,451,0.514099731,13,0,FALSE,420,0.5930263,34,21,TRUE,TRUE,13,21
88c61124-c807-49b1-9ca1-9cc8319db6fa,489,0.520616081,14,0,FALSE,505,0.841573992,31,0,FALSE,TRUE,14,31
28fa0223-c471-45e1-914a-12dd31b13de6,476,0.934558987,13,16,TRUE,463,0.774219823,39,23,TRUE,TRUE,16,23
1ce43e8a-9362-4156-bda3-ad0b2a2bbd86,429,1.243472252,11,0,FALSE,448,0.236847121,6,15,TRUE,FALSE,11,15
a01b2711-7a75-47cd-97c1-ad50c7e68a40,436,0.341078788,10,0,FALSE,412,0.22471592,5,0,FALSE,FALSE,10,5
a9b1da0d-2cdb-4d12-9ab8-e27e69afba7c,486,1.003922981,10,17,TRUE,482,0.073471774,5,0,FALSE,FALSE,17,5
2d0f378f-cf38-4d4f-bb5f-56682a380716,474,1.072907955,10,0,FALSE,469,0.278349584,5,0,FALSE,FALSE,10,5
bd9d8716-b7bd-4e06-b198-c05c10c06f35,538,1.143472368,12,14,TRUE,492,0.588984427,5,15,TRUE,FALSE,14,15
bac7f469-2af0-45ad-892c-63a01bfc20a1,402,0.098759985,12,0,FALSE,455,0.305429446,5,0,FALSE,FALSE,12,5
7a73a3b5-0783-4ce6-9e6d-228df4b66e4f,366,0.112689829,10,0,FALSE,410,0.167858586,5,0,FALSE,FALSE,10,5
93ec48d6-5496-4d3c-9c48-c6d5eeca80c1,516,1.174285476,10,0,FALSE,558,0.113373531,5,0,FALSE,FALSE,10,5
26fe384d-bb8a-479f-873e-8ae263a6f115,550,1.37258241,12,0,FALSE,495,1.391028053,9,15,TRUE,FALSE,12,15
91374aad-7c95-407e-acc6-bcb32b467bf8,491,1.490470749,10,0,FALSE,516,0.437672904,4,0,FALSE,FALSE,10,4
32973825-dad6-4349-8e09-d776edeef509,498,0.789989682,10,15,TRUE,513,0.325924339,4,0,FALSE,FALSE,15,4
90528313-6c1e-40f0-8835-2814460bba67,468,0.743021519,10,0,FALSE,465,0.082906766,4,0,FALSE,FALSE,10,4
3191f964-971c-4b11-bc25-101810332298,401,0.123274516,11,0,FALSE,425,0.829622743,4,20,TRUE,FALSE,11,20
561e9bb5-a475-40ef-9ad5-9ac68659831d,492,2.800545052,11,0,FALSE,458,0.107877802,4,0,FALSE,FALSE,11,4
67c2423b-c9fd-4e79-adbf-ac49e912be67,479,0.537305301,11,14,TRUE,520,0.568108872,6,0,FALSE,FALSE,14,6
05dcb9a0-73a8-4031-b603-423e39bda77e,400,0.116242798,11,0,FALSE,432,0.27999695,5,0,FALSE,FALSE,11,5
25b2dc7d-c4bf-4039-9553-cfd521b5c3e7,462,0.318534264,10,0,FALSE,486,1.156223173,4,15,TRUE,FALSE,10,15
c95278a0-6622-4efe-a362-f2a10ffb2380,469,0.410358749,11,14,TRUE,434,0.22951592,4,0,FALSE,FALSE,14,4
0686c55f-595a-4e2e-959c-26e092b8b632,485,1.117103092,10,15,TRUE,524,1.382022882,5,0,FALSE,FALSE,15,5
f6e5a496-6ec2-4df8-8cc2-b6c7780e9820,463,0.893066792,10,0,FALSE,572,0.185829494,4,0,FALSE,FALSE,10,4
c89768b1-7a6f-48cb-9046-cb115e077a72,439,0.242441164,10,0,FALSE,478,0.485041286,4,14,TRUE,FALSE,10,14
67cde905-a560-4b18-a1b8-8b206b55377f,474,0.9765532,13,0,FALSE,435,0.361339721,4,0,FALSE,FALSE,13,4
16c2f49a-53aa-4484-b27c-3d2cc4968850,521,0.098611079,10,0,FALSE,531,0.310526399,4,0,FALSE,FALSE,10,4
e81714a7-5ae9-41ad-9dec-4e4fae74373c,526,0.185846741,10,0,FALSE,523,0.165222414,4,0,FALSE,FALSE,10,4
9055297f-5eb8-4036-9a78-9c6027e67899,481,1.285243158,13,0,FALSE,508,1.038104519,5,15,TRUE,FALSE,13,15
e98c19e7-1998-46a8-92d5-77e421236a75,532,2.141124621,10,14,TRUE,490,0.211438516,4,0,FALSE,FALSE,14,4
86dda773-5e10-4b6d-9b6a-398e33eeee3f,475,0.3821593,10,0,FALSE,459,0.097407055,4,0,FALSE,FALSE,10,4
44cfaefe-5ef6-423f-b1ab-9f82dbf6ef77,454,0.813933042,10,0,FALSE,516,0.696325824,4,14,TRUE,FALSE,10,14
39e902b6-e0dd-4981-b140-26238e0e6f6c,460,0.751282347,10,0,FALSE,566,0.086127269,6,0,FALSE,FALSE,10,6
9342834d-00af-4af4-b831-dec05f61a888,429,0.104674993,10,0,FALSE,402,0.193129463,4,0,FALSE,FALSE,10,4
7b99c75f-942e-4517-b499-db0ee208317f,482,0.291053938,10,18,TRUE,473,0.244128566,4,0,FALSE,FALSE,18,4
5b4144cc-ddd4-4947-b252-8f5234c71bf5,467,0.530334387,11,0,FALSE,504,1.491441118,4,14,TRUE,FALSE,11,14
d16c051b-b857-439e-a5c4-4ad09f4e685f,431,0.485036074,9,0,FALSE,529,0.647492251,6,0,FALSE,FALSE,9,6
39d4cc37-6574-493e-a5e5-1aeb13a1c2c7,463,0.564394648,10,0,FALSE,526,0.957785657,5,0,FALSE,FALSE,10,5
ca5da66c-97ea-4318-8050-a89ffd0fdffa,463,0.793914758,10,16,TRUE,516,0.899644487,4,0,FALSE,FALSE,16,4
4d423c43-cba4-4ede-ae20-6942f7c4b674,476,0.877615074,10,0,FALSE,438,0.093831795,4,0,FALSE,FALSE,10,4
9024c277-2c8a-4b86-89dd-9ccdef2d329a,519,1.131632706,10,0,FALSE,548,0.250513707,5,0,FALSE,FALSE,10,5
1b381d35-717e-4a48-99d4-84d764e2688f,543,0.846834661,10,14,TRUE,552,0.175691924,4,0,FALSE,FALSE,14,4
8ae41c49-962f-491e-a4fb-8e6b2e8b4734,419,1.422314112,11,0,FALSE,432,0.34046429,18,0,FALSE,FALSE,11,18
06c5c961-f024-496d-9e9b-ae928c739b8f,396,0.114907827,8,0,FALSE,384,0.105058891,19,0,FALSE,FALSE,8,19
c585b9b5-3502-4c5e-9d44-2a136ae25087,449,0.469333257,9,0,FALSE,465,0.7038234,18,0,FALSE,FALSE,9,18
9b0889ed-ef11-4b92-9768-99108cea73c1,454,1.295941611,9,0,FALSE,493,1.137000119,18,0,FALSE,FALSE,9,18
e4b44f78-a3d9-4b4e-8494-8895ae313319,510,0.687693921,8,0,FALSE,572,0.102613087,19,0,FALSE,FALSE,8,19
ac1abd90-94a6-49c6-80f5-070ee6d4c461,426,0.161542093,8,0,FALSE,429,0.71004585,20,0,FALSE,FALSE,8,20
3f5cc473-f34c-4706-b860-ec8cbad10b0a,522,0.198110633,8,0,FALSE,564,0.155788513,18,15,TRUE,FALSE,8,15
e466bffb-ffbb-4dcc-9792-48427c679e45,465,1.190679959,8,14,TRUE,472,1.067248291,19,0,FALSE,FALSE,14,19
125bfa4d-3878-47e1-90ee-b42b0d49b14a,426,0.572831856,8,0,FALSE,473,1.043227253,19,0,FALSE,FALSE,8,19
680dd9b7-1eb2-44e1-82a0-fd947424d6ff,380,0.070456668,8,0,FALSE,424,0.496875372,19,0,FALSE,FALSE,8,19
9b331d14-b9cf-4454-a691-9e962681b1b9,494,0.825507692,8,0,FALSE,477,0.745013078,19,17,TRUE,FALSE,8,17
c5db0272-45c8-41eb-8a2b-d547e4224719,427,0.860855297,8,0,FALSE,455,0.583324652,20,0,FALSE,FALSE,8,20
92a07cb7-a077-4ad7-a3ce-f161ee7cdc24,476,0.890051474,7,22,TRUE,476,0.962331359,19,0,FALSE,FALSE,22,19
458a1633-f21a-4fd6-b251-976379c66ae6,571,0.1225385,7,0,FALSE,543,1.132891584,20,0,FALSE,FALSE,7,20
988712fe-12ee-43d2-91af-86a21a526af0,487,1.107207311,7,16,TRUE,514,0.71118515,20,15,TRUE,FALSE,16,15
529161c9-aada-406b-8e9c-24a45959ba35,476,1.717830358,7,0,FALSE,426,2.156358047,18,0,FALSE,FALSE,7,18
26e81e6b-b9f6-4223-8626-a53e9a3cce1a,498,1.085877738,7,0,FALSE,561,1.036409755,20,14,TRUE,FALSE,7,14
25da6a7a-0968-42e0-b829-7dd00c3b8315,453,0.1622268,7,0,FALSE,453,0.871602662,19,0,FALSE,FALSE,7,19
02130622-c868-4e6a-a9b1-7cfe78859e9f,486,0.237560598,8,0,FALSE,503,0.736517342,18,17,TRUE,FALSE,8,17
a595d8e6-86b0-48cc-8000-314e1d8c1b55,513,0.75666609,9,18,TRUE,481,1.018185352,19,0,FALSE,FALSE,18,19
dd1ca34e-68da-49fd-bee5-fbaa39399286,478,0.272331129,8,0,FALSE,457,1.027555995,20,0,FALSE,FALSE,8,20
aac735a7-890f-473d-a3e5-579cbf250ac4,506,1.532166366,10,0,FALSE,489,0.975022775,20,23,TRUE,FALSE,10,23
794a1f48-4ab3-4c3f-b8c7-c0258490e5c7,518,1.262796366,8,0,FALSE,533,1.916261828,18,0,FALSE,FALSE,8,18
25bc52be-8b74-4530-9216-286c8bb4c163,484,0.572387474,8,0,FALSE,480,1.174655731,20,0,FALSE,FALSE,8,20
9dfd8f76-a5ec-4b13-b359-2cd85e2d9f75,463,0.447887698,8,0,FALSE,502,0.572618757,20,16,TRUE,FALSE,8,16
84866397-313e-4fd5-a0c7-9d6409a17d51,466,0.435706038,8,0,FALSE,469,0.94872019,19,0,FALSE,FALSE,8,19
974dc3f6-d848-43cc-bf66-9c96b6563d03,463,1.173902292,10,0,FALSE,463,0.722763909,18,0,FALSE,FALSE,10,18
